   0.0,  13.7,  91.3,   0.0,  21.9,  66.5,   0.0, 432.7,  18.3,  20.3,  26.0,   0.0,        0,   0.0,   0.0,   0.0,  14.8
   0.0,  13.3,  93.8,   0.0,  20.7,  68.5,   0.0, 433.2,  19.4,  21.4,  24.5,   0.0,        0,   0.0,   0.0,   0.0,   0.9
   0.0,  12.6,  95.1,   0.0,  19.5,  68.6,   0.0, 434.9,  20.0,  22.0,  24.6,  23.1,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  12.3,  96.7,   0.0,  19.8,  65.2,   0.0, 436.7,  20.0,  22.0,  33.5,  43.8,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  11.6,  97.1,   0.0,  19.9,  64.3,   0.0, 438.5,  20.0,  22.0,  35.7,  34.4,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  11.1,  98.0,   0.0,  20.0,  64.0,   0.0, 440.1,  20.0,  22.0,  37.8,  33.4,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  10.9,  98.8,   0.0,  20.1,  68.4,   0.0, 441.7,  20.0,  22.0,  33.3,   3.5,        0,   0.0,   0.0,   0.0,   0.0
   0.7,  11.1,  98.3,   0.0,  19.6,  71.5,   0.1, 443.2,  20.3,  22.3,  33.9,  59.8,        0,   0.0,   0.0,   0.0,   0.0
  15.2,  11.7,  99.0,   0.0,  21.1,  64.4,  16.6, 443.9,  21.3,  23.3,  46.0,  71.8,        0,   0.0,   0.0,   0.0,   0.0
  98.6,  14.3,  98.6,   0.0,  23.1,  66.8, 135.5, 660.5,  22.1,  24.0,  42.1,   4.9, 9.92e-07,   0.0,   0.0,   0.0,   0.1
 242.9,  17.3,  92.3,   0.0,  25.7,  67.9, 366.4, 797.8,  23.4,  24.0,  33.6,   0.0, 1.02e-06,   0.0,   0.0,   0.0,  25.7
 388.5,  19.5,  77.7,   0.0,  27.0,  62.8, 595.1, 786.5,  24.0,  24.0,  30.4,   0.0, 3.57e-06,   0.0,   0.0,   0.0,  93.7
 531.4,  20.1,  76.9,   0.0,  27.7,  57.5, 806.1, 658.8,  24.0,  24.0,  29.6,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 136.5
 561.5,  21.4,  73.1,   0.0,  28.6,  53.3, 848.2, 583.1,  24.0,  24.0,  30.1,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 180.8
 387.7,  21.3,  74.6,   0.0,  28.0,  55.5, 584.9, 600.5,  24.0,  24.0,  30.7,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 155.1
 307.9,  21.5,  74.8,   0.0,  27.5,  57.6, 465.8, 631.1,  23.9,  24.0,  30.7,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 130.4
 431.4,  21.5,  73.5,   0.0,  27.8,  55.8, 650.9, 588.8,  24.2,  24.2,  30.6,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 133.9
